Country Name,Country Code,Series Name,Series Code,2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2010-2020
Vietnam,VNM,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,16.60000038,11.5,10.46000004,10.18999958,9.899999619,9.159999847,..,..
China,CHN,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,7.21999979,6.889999866,6.599999905,6.309999943,6.010000229,5.679999828,..,..
Nigeria,NGA,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,4.960000038,5.380000114,5.400000095,4.340000153,3.519999981,3.059999943,..,..
South Africa,ZAF,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,0.349999994,0.370000005,0.300000012,0.379999995,0.310000002,0.289999992,..,..
"Egypt, Arab Rep.",EGY,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,5.320000172,5.659999847,3.650000095,4.179999828,3.349999905,2.960000038,..,..
Australia,AUS,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,0.219999999,0.189999998,0.180000007,0.150000006,0.159999996,0.170000002,..,..
Israel,ISR,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,0.07,0.07,0.07,0.050000001,0.02,0.029999999,..,..
Country List,(Country List),"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,..,..,..,..,..,..,..,..
Brazil,BRA,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2.75,2.910000086,3,3.200000048,3.309999943,3.380000114,..,..
Argentina,ARG,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2.269999981,2.359999895,2.390000105,2.460000038,2.619999886,2.400000095,..,..
Colombia,COL,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2.619999886,2.599999905,2.420000076,2.460000038,2.579999924,2.390000105,..,..
United States,USA,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,1.710000038,1.669999957,1.629999995,1.669999957,1.629999995,1.610000014,..,..
United Kingdom,GBR,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,1.429999948,1.340000033,1.389999986,1.419999957,1.24000001,1.269999981,..,..
United Arab Emirates,ARE,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,1,1.029999971,1.090000033,1.450000048,1.399999976,1.629999995,..,..
Turkey,TUR,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,1.24000001,1.200000048,1.360000014,1.299999952,1.25,1.450000048,..,..
Norway,NOR,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,0.790000021,0.829999983,0.899999976,1,0.819999993,0.819999993,..,..
Greece,GRC,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,3.930000067,4.380000114,4.960000038,4.789999962,4.739999771,4.760000229,..,..
India,IND,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,0.50999999,0.5,0.519999981,0.50999999,0.519999981,0.560000002,..,..
Singapore,SGP,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,3.210000038,3.460000038,3.160000086,2.75,2.569999933,2.529999971,..,..
Vietnam,VNM,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,1.210000038,1.870000005,1.840000033,1.120000005,1.190000057,1.139999986,..,..
China,CHN,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,0.899999976,0.949999988,0.99000001,1.039999962,1.070000052,1.100000024,..,..
Nigeria,NGA,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,0.150000006,0.150000006,0.159999996,0.159999996,0.159999996,0.159999996,..,..
South Africa,ZAF,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2.5,2.25,2.640000105,2.75999999,2.289999962,2.720000029,..,..
"Egypt, Arab Rep.",EGY,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2.220000029,1.940000057,2.230000019,2.029999971,3.809999943,3.640000105,..,..
Australia,AUS,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,4.300000191,4.349999905,4.210000038,4.099999905,3.839999914,4.139999866,..,..
Israel,ISR,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,1.49000001,1.5,1.50999999,1.620000005,1.789999962,1.769999981,..,..
Country List,(Country List),"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,..,..,..,..,..,..,..,..
Brazil,BRA,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,5.110000134,5.449999809,5.360000134,5.840000153,6,5.760000229,..,..
Argentina,ARG,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,4.309999943,4.489999771,4.639999866,4.820000172,4.860000134,4.829999924,..,..
Colombia,COL,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,5.53000021,5.340000153,4.889999866,5.21999979,5.28000021,4.539999962,..,..
United States,USA,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,2.940000057,2.960000038,2.940000057,2.799999952,2.839999914,2.710000038,..,..
United Kingdom,GBR,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,3.50999999,3.410000086,3.329999924,3.24000001,2.779999971,3.049999952,..,..
United Arab Emirates,ARE,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,2.99000001,2.960000038,2.900000095,3.019999981,3.349999905,3.920000076,..,..
Turkey,TUR,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,5.960000038,5.860000134,6,6.039999962,5.960000038,5.880000114,..,..
Norway,NOR,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,2.920000076,2.50999999,2.630000114,2.49000001,2.210000038,2.460000038,..,..
Greece,GRC,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,8.020000458,8.670000076,9.130000114,9.100000381,9.619999886,9.270000458,..,..
India,IND,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,1.970000029,2.069999933,2.160000086,2.279999971,2.390000105,2.420000076,..,..
Singapore,SGP,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,6.820000172,7.329999924,6.869999886,6.340000153,5.639999866,5.5,..,..
Vietnam,VNM,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,2.900000095,3.839999914,3.75,2.880000114,3.00999999,2.799999952,..,..
China,CHN,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,2.720000029,2.769999981,2.829999924,2.880000114,2.920000076,2.910000086,..,..
Nigeria,NGA,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,0.400000006,0.409999996,0.419999987,0.419999987,0.409999996,0.409999996,..,..
South Africa,ZAF,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,7.460000038,7.389999866,7.739999771,7.71999979,7.570000172,8,..,..
"Egypt, Arab Rep.",EGY,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,16.72999954,14.47999954,12.56000042,12.51000023,14.57999992,14.77000046,..,..
Australia,AUS,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,7.980000019,7.78000021,7.880000114,7.940000057,7.53000021,7.570000172,..,..
Israel,ISR,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,5.710000038,6.159999847,6.210000038,5.840000153,6.050000191,5.900000095,..,..
Country List,(Country List),"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,..,..,..,..,..,..,..,..
Brazil,BRA,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,4.119999886,4.380000114,4.369999886,4.71999979,4.849999905,4.75,..,..
Argentina,ARG,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,3.480000019,3.609999895,3.710000038,3.829999924,3.910000086,3.789999962,..,..
Colombia,COL,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,4.309999943,4.179999828,3.849999905,4.059999943,4.159999847,3.650000095,..,..
United States,USA,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2.380000114,2.359999895,2.339999914,2.279999971,2.279999971,2.200000048,..,..
United Kingdom,GBR,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2.539999962,2.440000057,2.430000067,2.390000105,2.059999943,2.210000038,..,..
United Arab Emirates,ARE,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2.690000057,2.660000086,2.599999905,2.75999999,3.019999981,3.539999962,..,..
Turkey,TUR,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,4.53000021,4.420000076,4.550000191,4.539999962,4.460000038,4.46999979,..,..
Norway,NOR,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1.909999967,1.720000029,1.809999943,1.779999971,1.559999943,1.690000057,..,..
Greece,GRC,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,6.329999924,6.880000114,7.400000095,7.309999943,7.619999886,7.400000095,..,..
India,IND,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1.669999957,1.75,1.830000043,1.919999957,2.00999999,2.049999952,..,..
Singapore,SGP,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,5.329999924,5.71999979,5.329999924,4.849999905,4.360000134,4.260000229,..,..
Vietnam,VNM,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2.089999914,2.900000095,2.829999924,2.029999971,2.140000105,2,..,..
China,CHN,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1.909999967,1.960000038,2.019999981,2.069999933,2.099999905,2.109999895,..,..
Nigeria,NGA,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,0.289999992,0.300000012,0.300000012,0.310000002,0.300000012,0.300000012,..,..
South Africa,ZAF,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,5.300000191,5.159999847,5.53000021,5.550000191,5.25,5.670000076,..,..
"Egypt, Arab Rep.",EGY,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,13.72000027,11.94999981,10.40999985,10.36999989,12.35000038,12.44999981,..,..
Australia,AUS,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,6.300000191,6.210000038,6.190000057,6.159999847,5.809999943,5.96999979,..,..
Israel,ISR,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,3.730000019,3.970000029,3.99000001,3.849999905,4.03000021,3.940000057,..,..
Country List,(Country List),"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,..,..,..,..,..,..,..,..
Brazil,BRA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,10.34000015,10.19999981,10.14000034,9.460000038,9.260000229,9.079999924,..,..
Argentina,ARG,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,0.550000012,0.25999999,0.129999995,0.059999999,0.100000001,0.059999999,..,..
Colombia,COL,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,16.22999954,16.01000023,16.01000023,16.53000069,16.70999908,15.77000046,..,..
United States,USA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,1.350000024,1.440000057,1.429999948,1.429999948,1.370000005,1.360000014,..,..
United Kingdom,GBR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,1.25999999,1.139999986,1.129999995,1.159999967,1.070000052,1.049999952,..,..
United Arab Emirates,ARE,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,2.25,2.00999999,1.809999943,1.620000005,1.460000038,1.389999986,..,..
Turkey,TUR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,21.09000015,20.40999985,19.5,19.37999916,18.43000031,18.11000061,..,..
Norway,NOR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,2.25,2.00999999,2.089999914,2.059999943,2.109999895,2.039999962,..,..
Greece,GRC,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,13.56999969,12.89999962,12.36999989,12.07999992,12.27000046,11.60000038,..,..
India,IND,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,45.88999939,45.25999832,44.56000137,43.93000031,43.33000183,42.59999847,..,..
Singapore,SGP,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,0.090000004,0.079999998,0.059999999,0.059999999,0.059999999,0.029999999,..,..
Vietnam,VNM,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,46.34000015,44.02000046,41.86999893,40.15999985,38.70000076,37.22000122,..,..
China,CHN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,29.5,28.59000015,27.70000076,26.97999954,26.06999969,25.32999992,..,..
Nigeria,NGA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,37.50999832,36.93999863,36.54999924,36.04999924,35.52999878,34.97000122,..,..
South Africa,ZAF,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,4.650000095,5.610000134,5.570000172,5.28000021,5.159999847,5.28000021,..,..
"Egypt, Arab Rep.",EGY,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,27.54999924,25.81999969,25.56999969,25.04999924,21.65999985,20.62000084,..,..
Australia,AUS,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,2.799999952,2.640000105,2.619999886,2.599999905,2.619999886,2.559999943,..,..
Israel,ISR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,1.110000014,1.019999981,1.019999981,1,0.959999979,0.920000017,..,..
Country List,(Country List),Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,..,..,..,..,..,..,..,..
Brazil,BRA,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,5.179999828,5.019999981,4.730000019,4.260000229,4.139999866,4.019999981,..,..
Argentina,ARG,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,0.159999996,0.07,0.029999999,0.02,0.059999999,0.029999999,..,..
Colombia,COL,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,6.96999979,7.21999979,7.25,7.739999771,7.809999943,6.599999905,..,..
United States,USA,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,0.699999988,0.75999999,0.769999981,0.75,0.75999999,0.75999999,..,..
United Kingdom,GBR,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,0.709999979,0.649999976,0.629999995,0.649999976,0.620000005,0.579999983,..,..
United Arab Emirates,ARE,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,0.01,0.01,0.01,0.01,0.01,0.01,..,..
Turkey,TUR,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,32.77000046,31,28.59000015,28.20999908,26.03000069,25.04999924,..,..
Norway,NOR,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,1.019999981,0.920000017,0.980000019,0.939999998,1.090000033,1.039999962,..,..
Greece,GRC,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,12.98999977,12.35999966,11.75,11.47999954,11.72999954,10.60000038,..,..
India,IND,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,58.66999817,57.93000031,57.15000153,56.34999847,55.52999878,54.68999863,..,..
Singapore,SGP,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,0.039999999,0.029999999,0.02,0.029999999,0.02,0.01,..,..
Vietnam,VNM,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,48.13000107,45.45000076,43.47999954,41.47000122,39.90000153,38.29999924,..,..
China,CHN,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,25.89999962,25.03000069,24.20000076,23.61000061,22.78000069,22.01000023,..,..
Nigeria,NGA,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,27.25,26.46999931,25.61000061,24.84000015,24.23999977,23.56999969,..,..
South Africa,ZAF,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,3.200000048,4.230000019,3.880000114,3.769999981,3.880000114,3.789999962,..,..
"Egypt, Arab Rep.",EGY,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,43.22000122,40.20000076,38.38999939,36.90000153,21.69000053,21.20999908,..,..
Australia,AUS,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,1.830000043,1.850000024,1.679999948,1.649999976,1.679999948,1.710000038,..,..
Israel,ISR,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,0.589999974,0.600000024,0.560000002,0.5,0.49000001,0.460000008,..,..
Country List,(Country List),"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,..,..,..,..,..,..,..,..
Brazil,BRA,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,14.02000046,13.94999981,14.05000019,13.27999973,13.06000042,12.81000042,..,..
Argentina,ARG,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,0.819999993,0.389999986,0.189999998,0.090000004,0.119999997,0.079999998,..,..
Colombia,COL,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,22.90999985,22.37999916,22.36000061,22.87999916,23.06999969,22.30999947,..,..
United States,USA,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,1.899999976,2.019999981,1.99000001,2.00999999,1.889999986,1.870000005,..,..
United Kingdom,GBR,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,1.730000019,1.570000052,1.559999943,1.620000005,1.470000029,1.460000038,..,..
United Arab Emirates,ARE,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,2.640000105,2.380000114,2.160000086,1.940000057,1.75999999,1.669999957,..,..
Turkey,TUR,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,15.98999977,15.67000008,15.36999989,15.30000019,14.85999966,14.85000038,..,..
